human_id,other_id,sim
ENST00000590963.1|ENSG00000267767.2|OTTHUMG00000182347.2|OTTHUMT00000460655.1|CTC-523E23.4-001|CTC-523E23.4|2077|,ENSMUST00000208824.1|ENSMUSG00000109049.1|OTTMUSG00000059313.1|OTTMUST00000145578.1|Gm44599-001|Gm44599|292|,0.9288624
ENST00000599756.1|ENSG00000267939.1|OTTHUMG00000182575.1|OTTHUMT00000462474.1|CTD-2325M2.1-001|CTD-2325M2.1|421|,ENSMUST00000208847.1|ENSMUSG00000109277.1|OTTMUSG00000059171.1|OTTMUST00000145170.1|Gm45230-001|Gm45230|525|,0.9334585
ENST00000595563.1|ENSG00000267815.1|OTTHUMG00000183045.1|OTTHUMT00000464780.1|CTB-191K22.5-001|CTB-191K22.5|457|,ENSMUST00000208849.1|ENSMUSG00000108832.1|OTTMUSG00000058965.1|OTTMUST00000144672.1|Gm44832-001|Gm44832|2303|,0.95042133
ENST00000377469.1|ENSG00000204792.2|OTTHUMG00000152932.1|OTTHUMT00000328656.1|LINC01291-001|LINC01291|3662|,ENSMUST00000208872.1|ENSMUSG00000109076.1|OTTMUSG00000059620.1|OTTMUST00000146197.1|Gm45145-002|Gm45145|958|,0.9624772
ENST00000623429.1|ENSG00000279603.1|OTTHUMG00000167297.1|OTTHUMT00000394050.1|RP11-796A5.4-001|RP11-796A5.4|769|,ENSMUST00000208879.1|ENSMUSG00000109334.1|OTTMUSG00000059414.1|OTTMUST00000145843.1|Gm44925-001|Gm44925|2110|,0.9589417
ENST00000527364.1|ENSG00000255246.1|OTTHUMG00000166836.2|OTTHUMT00000391625.1|RP11-179A16.2-001|RP11-179A16.2|740|,ENSMUST00000208883.1|ENSMUSG00000109268.1|OTTMUSG00000059926.1|OTTMUST00000146811.1|9530078K11Rik-001|9530078K11Rik|694|,0.9270936
ENST00000558621.2|ENSG00000259664.2|OTTHUMG00000172036.2|OTTHUMT00000416577.2|CTD-2147F2.2-001|CTD-2147F2.2|1726|,ENSMUST00000208889.1|ENSMUSG00000109412.1|OTTMUSG00000059653.1|OTTMUST00000146273.1|Gm44535-001|Gm44535|3136|,0.97507524
ENST00000559211.1|ENSG00000259543.1|OTTHUMG00000172164.1|OTTHUMT00000417157.1|CTD-2034I4.1-001|CTD-2034I4.1|564|,ENSMUST00000208892.1|ENSMUSG00000087088.2|OTTMUSG00000036827.2|OTTMUST00000145412.1|Gm16638-002|Gm16638|8508|,0.9704429
ENST00000566974.1|ENSG00000261054.1|OTTHUMG00000177237.1|OTTHUMT00000435962.1|RP11-6O2.4-001|RP11-6O2.4|2562|,ENSMUST00000208898.1|ENSMUSG00000109464.1|OTTMUSG00000059789.1|OTTMUST00000146532.1|Gm45103-001|Gm45103|481|,0.9325917
ENST00000616099.1|ENSG00000274128.1|OTTHUMG00000186985.1|OTTHUMT00000474172.1|RP11-342A23.2-001|RP11-342A23.2|408|,ENSMUST00000208911.1|ENSMUSG00000108970.1|OTTMUSG00000059175.1|OTTMUST00000145189.1|WI1-648A4.1-001|WI1-648A4.1|1430|,0.93721175
ENST00000606686.1|ENSG00000272397.1|OTTHUMG00000185358.1|OTTHUMT00000470316.1|RP11-497D6.5-001|RP11-497D6.5|2144|,ENSMUST00000208935.1|ENSMUSG00000109160.1|OTTMUSG00000059588.4|OTTMUST00000146141.1|4930598N05Rik-007|4930598N05Rik|1370|,0.97076994
ENST00000624107.1|ENSG00000278929.1|OTTHUMG00000167253.1|OTTHUMT00000393883.1|RP11-137O10.1-001|RP11-137O10.1|428|,ENSMUST00000208963.1|ENSMUSG00000109576.1|OTTMUSG00000059639.1|OTTMUST00000146236.1|Gm44704-001|Gm44704|1990|,0.9246186
ENST00000542197.1|ENSG00000256278.1|OTTHUMG00000167913.1|OTTHUMT00000396965.1|RP11-182J1.5-001|RP11-182J1.5|1018|,ENSMUST00000208972.1|ENSMUSG00000109145.1|OTTMUSG00000059205.1|OTTMUST00000145286.1|Gm20744-001|Gm20744|2626|,0.9653808
ENST00000587218.1|ENSG00000267522.1|OTTHUMG00000181876.1|OTTHUMT00000458079.1|CTD-2621I17.6-001|CTD-2621I17.6|1661|,ENSMUST00000208973.1|ENSMUSG00000108923.1|OTTMUSG00000060038.1|OTTMUST00000146996.1|4933431C10Rik-001|4933431C10Rik|1266|,0.9680156
ENST00000558246.1|ENSG00000259542.5|OTTHUMG00000171848.1|OTTHUMT00000415393.1|RP11-522B15.4-002|RP11-522B15.4|562|,ENSMUST00000208979.1|ENSMUSG00000109280.1|OTTMUSG00000059656.1|OTTMUST00000146278.1|Gm44537-001|Gm44537|771|,0.9229882
ENST00000623697.1|ENSG00000279837.1|OTTHUMG00000167732.1|OTTHUMT00000395940.1|RP11-504G3.2-001|RP11-504G3.2|768|,ENSMUST00000208993.1|ENSMUSG00000109118.1|OTTMUSG00000058661.1|OTTMUST00000144065.1|Gm45109-001|Gm45109|649|,0.94657433
ENST00000622210.1|ENSG00000274312.1|OTTHUMG00000187037.1|OTTHUMT00000474305.1|RP11-167B3.2-001|RP11-167B3.2|551|,ENSMUST00000209009.1|ENSMUSG00000109298.1|OTTMUSG00000059616.1|OTTMUST00000146188.1|Gm44886-001|Gm44886|1304|,0.95057964
ENST00000559349.1|ENSG00000259540.1|OTTHUMG00000172350.2|OTTHUMT00000418034.1|RP11-526I2.1-001|RP11-526I2.1|632|,ENSMUST00000209012.1|ENSMUSG00000109249.1|OTTMUSG00000059600.1|OTTMUST00000146158.1|Gm44610-001|Gm44610|3827|,0.9476789
ENST00000563613.1|ENSG00000259925.1|OTTHUMG00000177221.2|OTTHUMT00000435999.1|CTA-363E6.2-002|CTA-363E6.2|1937|,ENSMUST00000209027.1|ENSMUSG00000108979.1|OTTMUSG00000059031.1|OTTMUST00000144810.1|1700016B15Rik-001|1700016B15Rik|733|,0.9513483
ENST00000617440.1|ENSG00000275322.1|OTTHUMG00000187030.1|OTTHUMT00000474287.1|RP11-262A16.1-001|RP11-262A16.1|1133|,ENSMUST00000209071.1|ENSMUSG00000109097.1|OTTMUSG00000059655.1|OTTMUST00000146276.1|Gm44536-001|Gm44536|2488|,0.9618645
ENST00000518722.1|ENSG00000253354.1|OTTHUMG00000164048.1|OTTHUMT00000376948.1|CTA-392C11.2-001|CTA-392C11.2|473|,ENSMUST00000209073.1|ENSMUSG00000109158.1|OTTMUSG00000059392.1|OTTMUST00000145787.1|Gm45166-001|Gm45166|683|,0.9497068
ENST00000622038.1|ENSG00000274718.1|OTTHUMG00000187297.2|OTTHUMT00000474725.2|RP11-346C4.3-001|RP11-346C4.3|2990|,ENSMUST00000209080.1|ENSMUSG00000109183.1|OTTMUSG00000059040.1|OTTMUST00000144831.1|Gm44761-001|Gm44761|440|,0.9434881
ENST00000560282.1|ENSG00000189419.6|OTTHUMG00000172281.2|OTTHUMT00000417649.1|SPATA41-001|SPATA41|2072|,ENSMUST00000209081.1|ENSMUSG00000108846.1|OTTMUSG00000059783.1|OTTMUST00000146523.1|Gm10623-001|Gm10623|2639|,0.97174567
ENST00000527209.1|ENSG00000204666.3|OTTHUMG00000165525.1|OTTHUMT00000384643.1|FLJ26850-001|FLJ26850|1525|,ENSMUST00000209101.1|ENSMUSG00000109491.1|OTTMUSG00000021118.1|OTTMUST00000049976.1|Gm15396-001|Gm15396|1089|,0.94200426
ENST00000594676.1|ENSG00000269792.1|OTTHUMG00000183069.1|OTTHUMT00000464963.1|CTB-60E11.9-001|CTB-60E11.9|647|,ENSMUST00000209109.1|ENSMUSG00000097079.2|OTTMUSG00000059213.1|OTTMUST00000145304.1|Gm26604-002|Gm26604|2020|,0.9549992
ENST00000526036.1|ENSG00000254837.2|OTTHUMG00000150368.2|OTTHUMT00000317865.2|AP001372.2-001|AP001372.2|2493|,ENSMUST00000209114.1|ENSMUSG00000109186.1|OTTMUSG00000059146.2|OTTMUST00000145249.1|Gm34821-002|Gm34821|1949|,0.967463
ENST00000566797.1|ENSG00000260760.1|OTTHUMG00000176387.1|OTTHUMT00000431878.1|PWRN3-001|PWRN3|849|,ENSMUST00000209115.1|ENSMUSG00000109006.2|OTTMUSG00000059552.2|OTTMUST00000146070.1|B230209E15Rik-001|B230209E15Rik|1597|,0.94841886
ENST00000607593.1|ENSG00000272274.1|OTTHUMG00000185758.1|OTTHUMT00000471173.1|LINC00551-001|LINC00551|1668|,ENSMUST00000209128.1|ENSMUSG00000109062.1|OTTMUSG00000059832.1|OTTMUST00000146616.1|Gm44622-001|Gm44622|1033|,0.9632832
ENST00000528607.1|ENSG00000254604.1|OTTHUMG00000167273.1|OTTHUMT00000393963.1|AP000487.6-001|AP000487.6|539|,ENSMUST00000209134.1|ENSMUSG00000109009.1|OTTMUSG00000059884.1|OTTMUST00000146731.1|Gm44929-001|Gm44929|1653|,0.9597929
ENST00000559299.1|ENSG00000259445.1|OTTHUMG00000172171.1|OTTHUMT00000417173.1|RP11-276M12.1-001|RP11-276M12.1|526|,ENSMUST00000209142.1|ENSMUSG00000108991.1|OTTMUSG00000059224.1|OTTMUST00000145343.1|RP23-75I5.1-001|RP23-75I5.1|2874|,0.9592649
ENST00000555332.5|ENSG00000248441.6|OTTHUMG00000171818.2|OTTHUMT00000415213.2|LINC01197-002|LINC01197|3568|,ENSMUST00000209158.1|ENSMUSG00000109161.1|OTTMUSG00000059670.1|OTTMUST00000146302.1|Gm45065-001|Gm45065|1021|,0.96697617
ENST00000624366.1|ENSG00000280269.1|OTTHUMG00000168116.1|OTTHUMT00000398259.1|AP000577.2-001|AP000577.2|878|,ENSMUST00000209160.1|ENSMUSG00000109123.1|OTTMUSG00000059274.1|OTTMUST00000145482.1|Gm44804-001|Gm44804|424|,0.93879426
ENST00000526154.1|ENSG00000254511.1|OTTHUMG00000166868.3|OTTHUMT00000391624.1|RP11-876F14.1-001|RP11-876F14.1|342|,ENSMUST00000209181.1|ENSMUSG00000109226.1|OTTMUSG00000059943.1|OTTMUST00000146846.1|Gm45039-001|Gm45039|3477|,0.93754673
ENST00000517623.1|ENSG00000253939.1|OTTHUMG00000164192.2|OTTHUMT00000377737.1|RP11-44K6.3-001|RP11-44K6.3|502|,ENSMUST00000209183.1|ENSMUSG00000108820.1|OTTMUSG00000059399.1|OTTMUST00000145800.1|Gm44620-001|Gm44620|2887|,0.91376793
ENST00000560314.1|ENSG00000259485.1|OTTHUMG00000172035.1|OTTHUMT00000416575.1|CTD-2147F2.1-001|CTD-2147F2.1|565|,ENSMUST00000209231.1|ENSMUSG00000110028.1|OTTMUSG00000060601.1|OTTMUST00000148240.1|RP24-170K5.1-001|RP24-170K5.1|958|,0.93972254
ENST00000625025.1|ENSG00000279845.1|OTTHUMG00000161590.1|OTTHUMT00000365464.1|RP11-6L6.4-001|RP11-6L6.4|466|,ENSMUST00000209234.1|ENSMUSG00000110094.1|OTTMUSG00000061300.1|OTTMUST00000149613.1|RP23-341D16.1-001|RP23-341D16.1|721|,0.9124996
ENST00000508815.1|ENSG00000249875.1|OTTHUMG00000160754.1|OTTHUMT00000362133.1|RP11-51M24.1-001|RP11-51M24.1|366|,ENSMUST00000209271.1|ENSMUSG00000110397.1|OTTMUSG00000060691.1|OTTMUST00000148394.1|RP23-466C10.2-001|RP23-466C10.2|3606|,0.9411682
ENST00000508072.1|ENSG00000251298.1|OTTHUMG00000161360.1|OTTHUMT00000364649.1|RP11-425A23.1-001|RP11-425A23.1|568|,ENSMUST00000209273.1|ENSMUSG00000086451.8|OTTMUSG00000024405.3|OTTMUST00000149532.1|4933431K23Rik-004|4933431K23Rik|2857|,0.9531268
ENST00000609900.1|ENSG00000272870.1|OTTHUMG00000186433.1|OTTHUMT00000473142.1|RP11-798M19.6-002|RP11-798M19.6|1921|,ENSMUST00000209274.1|ENSMUSG00000110162.1|OTTMUSG00000060728.1|OTTMUST00000148452.1|RP24-367H14.2-001|RP24-367H14.2|823|,0.9582527
ENST00000512487.1|ENSG00000248197.1|OTTHUMG00000160706.1|OTTHUMT00000361848.1|LINC00290-001|LINC00290|593|,ENSMUST00000209286.1|ENSMUSG00000109907.1|OTTMUSG00000060416.1|OTTMUST00000147842.1|RP23-217F11.3-002|RP23-217F11.3|2863|,0.94192076
ENST00000509058.1|ENSG00000250042.1|OTTHUMG00000160297.1|OTTHUMT00000360094.1|RP11-91J3.2-001|RP11-91J3.2|498|,ENSMUST00000209295.1|ENSMUSG00000109993.1|OTTMUSG00000061112.1|OTTMUST00000149265.1|RP23-231A8.1-001|RP23-231A8.1|564|,0.9337263
ENST00000508110.5|ENSG00000251165.5|OTTHUMG00000160319.4|OTTHUMT00000360197.2|F11-AS1-001|F11-AS1|1512|,ENSMUST00000209316.1|ENSMUSG00000110260.1|OTTMUSG00000061125.1|OTTMUST00000149280.1|RP24-241I4.1-002|RP24-241I4.1|1688|,0.9691848
ENST00000422681.1|ENSG00000234617.1|OTTHUMG00000156490.1|OTTHUMT00000344321.1|SNRK-AS1-001|SNRK-AS1|750|,ENSMUST00000209321.1|ENSMUSG00000110029.1|OTTMUSG00000060922.1|OTTMUST00000148907.1|RP24-233F22.1-001|RP24-233F22.1|100|,0.7460506
ENST00000562656.1|ENSG00000260364.1|OTTHUMG00000172811.2|OTTHUMT00000420600.2|RP11-256I9.3-001|RP11-256I9.3|781|,ENSMUST00000209324.1|ENSMUSG00000109701.1|OTTMUSG00000061439.1|OTTMUST00000149918.1|RP23-166L22.1-001|RP23-166L22.1|373|,0.8748561
ENST00000500163.2|ENSG00000245148.2|OTTHUMG00000167951.1|OTTHUMT00000397234.1|ARAP1-AS2-001|ARAP1-AS2|1824|,ENSMUST00000209330.1|ENSMUSG00000110301.1|OTTMUSG00000060408.1|OTTMUST00000147824.1|RP23-194H4.3-001|RP23-194H4.3|1317|,0.9640862
ENST00000456999.1|ENSG00000230690.1|OTTHUMG00000153057.1|OTTHUMT00000329252.1|AC013402.5-001|AC013402.5|561|,ENSMUST00000209336.1|ENSMUSG00000101299.2|OTTMUSG00000046300.2|OTTMUST00000149863.1|Gm28175-002|Gm28175|1477|,0.9503589
ENST00000358234.4|ENSG00000197813.5|OTTHUMG00000184009.1|OTTHUMT00000467743.1|CTC-301O7.4-001|CTC-301O7.4|573|,ENSMUST00000209340.1|ENSMUSG00000110279.1|OTTMUSG00000058710.1|OTTMUST00000144227.1|RP24-235B15.4-001|RP24-235B15.4|778|,0.94362175
ENST00000436942.1|ENSG00000230098.1|OTTHUMG00000019275.1|OTTHUMT00000051032.1|TCERG1L-AS1-001|TCERG1L-AS1|472|,ENSMUST00000209357.1|ENSMUSG00000110037.1|OTTMUSG00000060339.1|OTTMUST00000147654.1|RP23-246L24.1-002|RP23-246L24.1|1364|,0.9441052
ENST00000445073.1|ENSG00000235358.1|OTTHUMG00000005710.1|OTTHUMT00000015626.1|RP11-399E6.1-002|RP11-399E6.1|709|,ENSMUST00000209367.1|ENSMUSG00000110389.1|OTTMUSG00000061518.1|OTTMUST00000150082.1|RP23-18M2.4-001|RP23-18M2.4|887|,0.936974
ENST00000561624.2|ENSG00000259782.2|OTTHUMG00000177013.2|OTTHUMT00000434823.2|CTD-2270L9.2-001|CTD-2270L9.2|837|,ENSMUST00000209402.1|ENSMUSG00000109814.1|OTTMUSG00000060615.1|OTTMUST00000148260.2|RP23-478L20.2-002|RP23-478L20.2|1880|,0.93874574
ENST00000520778.1|ENSG00000254238.1|OTTHUMG00000164545.1|OTTHUMT00000379171.1|RP11-300E4.2-001|RP11-300E4.2|590|,ENSMUST00000209405.1|ENSMUSG00000109887.1|OTTMUSG00000048213.3|OTTMUST00000148588.1|RP24-571A14.6-002|RP24-571A14.6|2461|,0.9565923
ENST00000605240.1|ENSG00000270972.1|OTTHUMG00000184167.1|OTTHUMT00000468170.1|RP11-326C3.15-001|RP11-326C3.15|497|,ENSMUST00000209406.1|ENSMUSG00000109628.1|OTTMUSG00000060378.1|OTTMUST00000147742.1|RP23-114A6.4-004|RP23-114A6.4|1626|,0.9490582
ENST00000520390.1|ENSG00000254235.5|OTTHUMG00000163665.2|OTTHUMT00000374709.1|RP11-115J16.1-001|RP11-115J16.1|3442|,ENSMUST00000209412.1|ENSMUSG00000110314.1|OTTMUSG00000061019.1|OTTMUST00000149107.1|RP24-281J17.4-001|RP24-281J17.4|650|,0.9547969
ENST00000523507.1|ENSG00000253181.1|OTTHUMG00000164004.1|OTTHUMT00000376707.1|RP11-863K10.2-001|RP11-863K10.2|1228|,ENSMUST00000209414.1|ENSMUSG00000110317.1|OTTMUSG00000060913.1|OTTMUST00000148889.1|RP23-60P23.9-001|RP23-60P23.9|3592|,0.97050184
ENST00000426991.2|ENSG00000229152.2|OTTHUMG00000046190.2|OTTHUMT00000106495.2|ANKRD10-IT1-001|ANKRD10-IT1|800|,ENSMUST00000209418.1|ENSMUSG00000110245.1|OTTMUSG00000060751.1|OTTMUST00000148482.1|RP24-92F8.4-001|RP24-92F8.4|2272|,0.97573
ENST00000439421.2|ENSG00000236303.2|OTTHUMG00000019273.2|OTTHUMT00000051030.2|RP11-540N6.1-001|RP11-540N6.1|297|,ENSMUST00000209434.1|ENSMUSG00000110090.1|OTTMUSG00000060336.1|OTTMUST00000147650.1|RP23-391G8.1-001|RP23-391G8.1|1256|,0.9275776
ENST00000515840.1|ENSG00000250968.1|OTTHUMG00000160872.1|OTTHUMT00000362753.1|RP11-322J23.1-001|RP11-322J23.1|614|,ENSMUST00000209438.1|ENSMUSG00000110406.1|OTTMUSG00000060944.1|OTTMUST00000148949.1|RP23-273N8.1-001|RP23-273N8.1|662|,0.96992755
ENST00000528726.1|ENSG00000255043.1|OTTHUMG00000166104.1|OTTHUMT00000387836.1|NAV2-AS5-001|NAV2-AS5|3307|,ENSMUST00000209439.1|ENSMUSG00000110093.1|OTTMUSG00000060541.1|OTTMUST00000148116.1|RP23-144D10.4-001|RP23-144D10.4|681|,0.93626523
ENST00000605082.1|ENSG00000270426.1|OTTHUMG00000185263.1|OTTHUMT00000470009.1|RP11-326I11.5-001|RP11-326I11.5|686|,ENSMUST00000209455.1|ENSMUSG00000110264.1|OTTMUSG00000061346.1|OTTMUST00000149683.1|RP23-15B11.3-001|RP23-15B11.3|1383|,0.9395765
ENST00000624610.1|ENSG00000279722.1|OTTHUMG00000173215.1|OTTHUMT00000422488.1|RP11-44F14.6-001|RP11-44F14.6|2337|,ENSMUST00000209493.1|ENSMUSG00000074171.2|OTTMUSG00000061369.1|OTTMUST00000149744.1|Gm6658-001|Gm6658|1885|,0.9792905
ENST00000526235.1|ENSG00000254625.1|OTTHUMG00000165211.1|OTTHUMT00000382710.1|GS1-24F4.3-001|GS1-24F4.3|401|,ENSMUST00000209494.1|ENSMUSG00000109784.1|OTTMUSG00000060854.1|OTTMUST00000148700.1|RP23-50L10.1-001|RP23-50L10.1|3948|,0.9351961
ENST00000569736.5|ENSG00000261742.5|OTTHUMG00000172812.2|OTTHUMT00000420601.2|LINC00922-001|LINC00922|1760|,ENSMUST00000209501.1|ENSMUSG00000110340.1|OTTMUSG00000061440.1|OTTMUST00000149919.1|RP23-166L22.2-001|RP23-166L22.2|489|,0.95177156
ENST00000476186.2|ENSG00000240015.2|OTTHUMG00000164042.1|OTTHUMT00000376934.1|RP11-90P5.5-001|RP11-90P5.5|621|,ENSMUST00000209523.1|ENSMUSG00000110229.1|OTTMUSG00000060928.1|OTTMUST00000148916.1|RP24-186O14.3-001|RP24-186O14.3|1053|,0.9557788
ENST00000606064.2|ENSG00000272338.2|OTTHUMG00000185434.2|OTTHUMT00000470520.2|RP11-722E23.2-001|RP11-722E23.2|577|,ENSMUST00000209524.1|ENSMUSG00000109915.1|OTTMUSG00000060919.1|OTTMUST00000148902.1|RP23-348E10.1-001|RP23-348E10.1|1644|,0.9497452
ENST00000449984.1|ENSG00000226899.1|OTTHUMG00000019221.1|OTTHUMT00000050896.1|RP11-298J20.3-001|RP11-298J20.3|830|,ENSMUST00000209529.1|ENSMUSG00000110282.1|OTTMUSG00000060670.1|OTTMUST00000148361.1|RP23-187N1.1-001|RP23-187N1.1|3738|,0.93958765
ENST00000504413.1|ENSG00000250692.1|OTTHUMG00000163348.1|OTTHUMT00000372803.1|CTB-35F21.4-001|CTB-35F21.4|469|,ENSMUST00000209540.1|ENSMUSG00000109836.1|OTTMUSG00000060489.1|OTTMUST00000147983.1|RP24-464B16.1-001|RP24-464B16.1|3416|,0.92111075
ENST00000599433.1|ENSG00000268686.1|OTTHUMG00000183172.1|OTTHUMT00000465460.1|AC010524.2-001|AC010524.2|3263|,ENSMUST00000209541.1|ENSMUSG00000110350.1|OTTMUSG00000059408.1|OTTMUST00000145823.1|RP23-218K15.7-001|RP23-218K15.7|832|,0.9611487
ENST00000518539.2|ENSG00000253696.2|OTTHUMG00000163627.2|OTTHUMT00000374598.2|KBTBD11-OT1-001|KBTBD11-OT1|815|,ENSMUST00000209549.1|ENSMUSG00000109871.1|OTTMUSG00000060811.1|OTTMUST00000148645.1|RP23-81K14.6-001|RP23-81K14.6|1086|,0.9593238
ENST00000514134.1|ENSG00000249675.1|OTTHUMG00000161810.1|OTTHUMT00000366137.1|RP11-217C7.1-001|RP11-217C7.1|934|,ENSMUST00000209554.1|ENSMUSG00000109999.1|OTTMUSG00000061225.1|OTTMUST00000149466.1|RP24-168N14.2-001|RP24-168N14.2|1244|,0.9484199
ENST00000507483.1|ENSG00000251584.1|OTTHUMG00000160774.1|OTTHUMT00000362240.1|RP11-440I14.3-001|RP11-440I14.3|792|,ENSMUST00000209557.1|ENSMUSG00000110310.1|OTTMUSG00000060693.1|OTTMUST00000148396.1|RP23-302J17.2-002|RP23-302J17.2|573|,0.93013275
ENST00000453367.1|ENSG00000232985.1|OTTHUMG00000019257.1|OTTHUMT00000051005.1|RP11-442O18.1-001|RP11-442O18.1|375|,ENSMUST00000209560.1|ENSMUSG00000109633.1|OTTMUSG00000060348.2|OTTMUST00000147668.2|RP23-39D21.2-001|RP23-39D21.2|1385|,0.9387147
ENST00000617058.1|ENSG00000273599.1|OTTHUMG00000186571.1|OTTHUMT00000473380.1|RP11-59C5.3-001|RP11-59C5.3|5428|,ENSMUST00000209561.1|ENSMUSG00000109842.1|OTTMUSG00000060669.1|OTTMUST00000148359.1|RP23-211A9.2-001|RP23-211A9.2|252|,0.899289
ENST00000539305.1|ENSG00000256717.1|OTTHUMG00000168214.1|OTTHUMT00000398856.1|AP000797.3-001|AP000797.3|574|,ENSMUST00000209591.1|ENSMUSG00000109844.1|OTTMUSG00000060864.1|OTTMUST00000148729.1|RP23-235J18.1-002|RP23-235J18.1|1332|,0.95853496
ENST00000609598.1|ENSG00000272662.1|OTTHUMG00000185933.1|OTTHUMT00000471748.1|RP11-190C22.8-001|RP11-190C22.8|504|,ENSMUST00000209595.1|ENSMUSG00000086175.2|OTTMUSG00000026293.2|OTTMUST00000147787.1|Gm15802-002|Gm15802|1094|,0.9370068
ENST00000624289.1|ENSG00000279344.1|OTTHUMG00000173214.1|OTTHUMT00000422487.1|RP11-44F14.7-001|RP11-44F14.7|2594|,ENSMUST00000209619.1|ENSMUSG00000109956.1|OTTMUSG00000061470.1|OTTMUST00000150004.1|RP24-156K15.4-001|RP24-156K15.4|1789|,0.9808473
ENST00000624074.1|ENSG00000279948.1|OTTHUMG00000183439.1|OTTHUMT00000466657.1|CTD-2233K9.1-001|CTD-2233K9.1|2622|,ENSMUST00000209624.1|ENSMUSG00000109781.1|OTTMUSG00000060587.1|OTTMUST00000148221.1|RP23-321G17.9-001|RP23-321G17.9|1229|,0.9692899
ENST00000622944.1|ENSG00000279243.1|OTTHUMG00000189231.1|OTTHUMT00000479105.1|CMB9-22P13.2-001|CMB9-22P13.2|536|,ENSMUST00000209642.1|ENSMUSG00000110156.1|OTTMUSG00000061354.2|OTTMUST00000149701.1|RP23-453G12.2-001|RP23-453G12.2|647|,0.9508244
ENST00000614642.1|ENSG00000276519.1|OTTHUMG00000187036.1|OTTHUMT00000474304.1|RP11-510J16.6-001|RP11-510J16.6|354|,ENSMUST00000209648.1|ENSMUSG00000110151.1|OTTMUSG00000060509.1|OTTMUST00000148026.1|RP24-82M4.2-001|RP24-82M4.2|3565|,0.90851134
ENST00000428273.1|ENSG00000227374.1|OTTHUMG00000019263.1|OTTHUMT00000051013.1|RP11-109A6.3-001|RP11-109A6.3|495|,ENSMUST00000209650.1|ENSMUSG00000109847.1|OTTMUSG00000060309.2|OTTMUST00000147601.2|RP23-330O16.2-001|RP23-330O16.2|2414|,0.95168436
ENST00000624370.1|ENSG00000259209.3|OTTHUMG00000172560.4|OTTHUMT00000478863.1|RP5-991G20.2-004|RP5-991G20.2|1074|,ENSMUST00000209663.1|ENSMUSG00000109868.1|OTTMUSG00000060504.2|OTTMUST00000148016.1|RP23-143B2.1-001|RP23-143B2.1|1940|,0.9595746
ENST00000548613.1|ENSG00000257230.1|OTTHUMG00000169922.1|OTTHUMT00000406581.1|RP11-272B17.2-001|RP11-272B17.2|583|,ENSMUST00000209665.1|ENSMUSG00000109803.1|OTTMUSG00000060298.1|OTTMUST00000147587.1|RP23-58C12.2-001|RP23-58C12.2|550|,0.9545407
ENST00000373170.2|ENSG00000204091.7|OTTHUMG00000014660.2|OTTHUMT00000040484.1|TDRG1-002|TDRG1|1165|,ENSMUST00000209681.1|ENSMUSG00000110276.1|OTTMUSG00000061452.1|OTTMUST00000149962.1|RP23-465J20.1-001|RP23-465J20.1|1575|,0.94542414
ENST00000622942.1|ENSG00000280064.1|OTTHUMG00000164037.1|OTTHUMT00000376898.1|RP11-205M5.3-001|RP11-205M5.3|2385|,ENSMUST00000209685.1|ENSMUSG00000109674.1|OTTMUSG00000061027.1|OTTMUST00000149127.1|RP23-118B13.1-001|RP23-118B13.1|7044|,0.98419213
ENST00000625908.1|ENSG00000280561.1|OTTHUMG00000019234.4|OTTHUMT00000480475.1|RP11-383C5.8-001|RP11-383C5.8|565|,ENSMUST00000209700.1|ENSMUSG00000109619.1|OTTMUSG00000060672.1|OTTMUST00000148363.1|RP24-370N20.1-001|RP24-370N20.1|768|,0.8796605
ENST00000599889.1|ENSG00000269054.1|OTTHUMG00000183511.1|OTTHUMT00000466945.1|CTD-2619J13.3-001|CTD-2619J13.3|790|,ENSMUST00000209738.1|ENSMUSG00000109594.1|OTTMUSG00000060754.1|OTTMUST00000148507.1|RP23-74O12.5-001|RP23-74O12.5|743|,0.9551362
ENST00000607047.1|ENSG00000272092.1|OTTHUMG00000185445.1|OTTHUMT00000470541.1|RP11-350N15.5-001|RP11-350N15.5|1098|,ENSMUST00000209774.1|ENSMUSG00000110140.1|OTTMUSG00000060533.1|OTTMUST00000148089.1|RP23-365O13.3-002|RP23-365O13.3|2792|,0.9552135
ENST00000512715.1|ENSG00000250969.1|OTTHUMG00000161553.1|OTTHUMT00000365278.1|RP11-364L4.3-001|RP11-364L4.3|624|,ENSMUST00000209804.1|ENSMUSG00000110142.1|OTTMUSG00000061337.1|OTTMUST00000149670.1|RP23-434H18.1-001|RP23-434H18.1|1584|,0.943395
ENST00000445190.1|ENSG00000229081.1|OTTHUMG00000019291.1|OTTHUMT00000051081.1|LINC01165-001|LINC01165|1623|,ENSMUST00000209810.1|ENSMUSG00000110115.1|OTTMUSG00000060496.1|OTTMUST00000147995.1|RP23-60O3.4-001|RP23-60O3.4|3816|,0.91765094
ENST00000565506.5|ENSG00000261436.5|OTTHUMG00000173088.1|OTTHUMT00000422119.1|RP11-354I13.2-002|RP11-354I13.2|800|,ENSMUST00000209813.1|ENSMUSG00000109615.1|OTTMUSG00000061374.1|OTTMUST00000149762.1|RP24-229E19.3-001|RP24-229E19.3|501|,0.937944
